fact	theory	base_name	index	serial	source_file	source_line	concealed	group	hypotheses	has_skip_proof
pss_paper.p_6_8_standard_P_descending	pss_paper	pss_paper.p_6_8_standard_P_descending	0	466128	isabelle/pss_paper.thy	591	false	5188996	0	true
pss_paper.pre_BT.BT.map_pre_BT_def	pss_paper	pss_paper.pre_BT.BT.map_pre_BT_def	0	466480	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.pre_BT.BT.rel_pre_BT_def	pss_paper	pss_paper.pre_BT.BT.rel_pre_BT_def	0	466482	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.pre_BT.BT.set1_pre_BT_def	pss_paper	pss_paper.pre_BT.BT.set1_pre_BT_def	0	466484	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.pre_BT.BT.set2_pre_BT_def	pss_paper	pss_paper.pre_BT.BT.set2_pre_BT_def	0	466486	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.pre_BP.BP.map_pre_BP_def	pss_paper	pss_paper.pre_BP.BP.map_pre_BP_def	0	466550	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.pre_BP.BP.rel_pre_BP_def	pss_paper	pss_paper.pre_BP.BP.rel_pre_BP_def	0	466552	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.pre_BP.BP.set1_pre_BP_def	pss_paper	pss_paper.pre_BP.BP.set1_pre_BP_def	0	466554	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.pre_BP.BP.set2_pre_BP_def	pss_paper	pss_paper.pre_BP.BP.set2_pre_BP_def	0	466556	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.alg_BT_BP_def	pss_paper	pss_paper.BT_BP.alg_BT_BP_def	0	466606	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.mor_BT_BP_def	pss_paper	pss_paper.BT_BP.mor_BT_BP_def	0	466624	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.arity_type_BT_BP_sbdT_BT_BP	pss_paper	pss_paper.arity_type_BT_BP_sbdT_BT_BP	0	466656	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.type_definition_BT_BP_sbdT_BT_BP	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.type_definition_BT_BP_sbdT_BT_BP	0	466662	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP	0	466664	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP_inverse	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP_inverse	0	466666	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Abs_BT_BP_sbdT_BT_BP_inverse	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Abs_BT_BP_sbdT_BT_BP_inverse	0	466668	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP_inject	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP_inject	0	466670	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Abs_BT_BP_sbdT_BT_BP_inject	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Abs_BT_BP_sbdT_BT_BP_inject	0	466672	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP_cases	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP_cases	0	466674	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Abs_BT_BP_sbdT_BT_BP_cases	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Abs_BT_BP_sbdT_BT_BP_cases	0	466676	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP_induct	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Rep_BT_BP_sbdT_BT_BP_induct	0	466678	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Abs_BT_BP_sbdT_BT_BP_induct	pss_paper	pss_paper.BT_BP.BT_BP_sbdT_BT_BP.Abs_BT_BP_sbdT_BT_BP_induct	0	466680	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.typerep_BT_BP_sbdT_BT_BP_inst.typerep_BT_BP_sbdT_BT_BP	pss_paper	pss_paper.BT_BP.typerep_BT_BP_sbdT_BT_BP_inst.typerep_BT_BP_sbdT_BT_BP	0	466682	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.typerep_BT_BP_sbdT_BT_BP_def	pss_paper	pss_paper.BT_BP.typerep_BT_BP_sbdT_BT_BP_def	0	466688	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.BT_BP.arity_typerep_BT_BP_sbdT_BT_BP	pss_paper	pss_paper.BT_BP.arity_typerep_BT_BP_sbdT_BT_BP	0	466694	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.sbd_BT_BP_def	pss_paper	pss_paper.BT_BP.sbd_BT_BP_def	0	466698	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.min_alg_BT_def	pss_paper	pss_paper.BT_BP.min_alg_BT_def	0	466724	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.min_alg_BP_def	pss_paper	pss_paper.BT_BP.min_alg_BP_def	0	466726	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.arity_type_BT_BP_IITN_BT_BP	pss_paper	pss_paper.arity_type_BT_BP_IITN_BT_BP	0	466754	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.type_definition_BT_BP_IITN_BT_BP	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.type_definition_BT_BP_IITN_BT_BP	0	466760	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP	0	466762	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP_inverse	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP_inverse	0	466764	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Abs_BT_BP_IITN_BT_BP_inverse	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Abs_BT_BP_IITN_BT_BP_inverse	0	466766	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP_inject	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP_inject	0	466768	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Abs_BT_BP_IITN_BT_BP_inject	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Abs_BT_BP_IITN_BT_BP_inject	0	466770	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP_cases	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP_cases	0	466772	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Abs_BT_BP_IITN_BT_BP_cases	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Abs_BT_BP_IITN_BT_BP_cases	0	466774	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP_induct	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Rep_BT_BP_IITN_BT_BP_induct	0	466776	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.BT_BP_IITN_BT_BP.Abs_BT_BP_IITN_BT_BP_induct	pss_paper	pss_paper.BT_BP.BT_BP_IITN_BT_BP.Abs_BT_BP_IITN_BT_BP_induct	0	466778	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.typerep_BT_BP_IITN_BT_BP_inst.typerep_BT_BP_IITN_BT_BP	pss_paper	pss_paper.BT_BP.typerep_BT_BP_IITN_BT_BP_inst.typerep_BT_BP_IITN_BT_BP	0	466780	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.typerep_BT_BP_IITN_BT_BP_def	pss_paper	pss_paper.BT_BP.typerep_BT_BP_IITN_BT_BP_def	0	466786	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.BT_BP.arity_typerep_BT_BP_IITN_BT_BP	pss_paper	pss_paper.BT_BP.arity_typerep_BT_BP_IITN_BT_BP	0	466792	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.str_init_BT_def	pss_paper	pss_paper.BT_BP.str_init_BT_def	0	466796	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT_BP.str_init_BP_def	pss_paper	pss_paper.BT_BP.str_init_BP_def	0	466798	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.arity_type_BT	pss_paper	pss_paper.arity_type_BT	0	466816	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.type_definition_BT	pss_paper	pss_paper.BT.type_definition_BT	0	466822	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Rep_BT	pss_paper	pss_paper.BT.Rep_BT	0	466824	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Rep_BT_inverse	pss_paper	pss_paper.BT.Rep_BT_inverse	0	466826	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Abs_BT_inverse	pss_paper	pss_paper.BT.Abs_BT_inverse	0	466828	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Rep_BT_inject	pss_paper	pss_paper.BT.Rep_BT_inject	0	466830	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Abs_BT_inject	pss_paper	pss_paper.BT.Abs_BT_inject	0	466832	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Rep_BT_cases	pss_paper	pss_paper.BT.Rep_BT_cases	0	466834	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Abs_BT_cases	pss_paper	pss_paper.BT.Abs_BT_cases	0	466836	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Rep_BT_induct	pss_paper	pss_paper.BT.Rep_BT_induct	0	466838	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BT.Abs_BT_induct	pss_paper	pss_paper.BT.Abs_BT_induct	0	466840	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.typerep_BT_inst.typerep_BT	pss_paper	pss_paper.typerep_BT_inst.typerep_BT	0	466842	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.typerep_BT_def	pss_paper	pss_paper.typerep_BT_def	0	466848	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.arity_typerep_BT	pss_paper	pss_paper.arity_typerep_BT	0	466854	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.arity_type_BP	pss_paper	pss_paper.arity_type_BP	0	466860	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BP.type_definition_BP	pss_paper	pss_paper.BP.type_definition_BP	0	466866	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Rep_BP	pss_paper	pss_paper.BP.Rep_BP	0	466868	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Rep_BP_inverse	pss_paper	pss_paper.BP.Rep_BP_inverse	0	466870	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Abs_BP_inverse	pss_paper	pss_paper.BP.Abs_BP_inverse	0	466872	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Rep_BP_inject	pss_paper	pss_paper.BP.Rep_BP_inject	0	466874	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Abs_BP_inject	pss_paper	pss_paper.BP.Abs_BP_inject	0	466876	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Rep_BP_cases	pss_paper	pss_paper.BP.Rep_BP_cases	0	466878	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Abs_BP_cases	pss_paper	pss_paper.BP.Abs_BP_cases	0	466880	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Rep_BP_induct	pss_paper	pss_paper.BP.Rep_BP_induct	0	466882	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.BP.Abs_BP_induct	pss_paper	pss_paper.BP.Abs_BP_induct	0	466884	isabelle/pss_paper.thy	620	true	5189118	0	true
pss_paper.typerep_BP_inst.typerep_BP	pss_paper	pss_paper.typerep_BP_inst.typerep_BP	0	466886	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.typerep_BP_def	pss_paper	pss_paper.typerep_BP_def	0	466892	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.arity_typerep_BP	pss_paper	pss_paper.arity_typerep_BP	0	466898	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.ctor_BT_def	pss_paper	pss_paper.BT.ctor_BT_def	0	466902	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BP.ctor_BP_def	pss_paper	pss_paper.BP.ctor_BP_def	0	466904	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.ctor_fold_BT_def	pss_paper	pss_paper.BT.ctor_fold_BT_def	0	466910	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BP.ctor_fold_BP_def	pss_paper	pss_paper.BP.ctor_fold_BP_def	0	466912	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.dtor_BT_def	pss_paper	pss_paper.BT.dtor_BT_def	0	466930	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BP.dtor_BP_def	pss_paper	pss_paper.BP.dtor_BP_def	0	466932	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.ctor_rec_BT_def	pss_paper	pss_paper.BT.ctor_rec_BT_def	0	466982	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BP.ctor_rec_BP_def	pss_paper	pss_paper.BP.ctor_rec_BP_def	0	466984	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.case_BT_def	pss_paper	pss_paper.BT.case_BT_def	0	467032	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.term_of_BT_inst.term_of_BT	pss_paper	pss_paper.term_of_BT_inst.term_of_BT	0	467070	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.term_of_BT_triv	pss_paper	pss_paper.term_of_BT_triv	0	467076	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.arity_term_of_BT	pss_paper	pss_paper.arity_term_of_BT	0	467082	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.partial_term_of_BT_inst.partial_term_of_BT	pss_paper	pss_paper.partial_term_of_BT_inst.partial_term_of_BT	0	467088	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.partial_term_of_BT_triv	pss_paper	pss_paper.partial_term_of_BT_triv	0	467094	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.arity_partial_term_of_BT	pss_paper	pss_paper.arity_partial_term_of_BT	0	467100	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.equal_BT_inst.equal_BT	pss_paper	pss_paper.equal_BT_inst.equal_BT	0	467114	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.equal_BT_def	pss_paper	pss_paper.equal_BT_def	0	467120	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.arity_equal_BT	pss_paper	pss_paper.arity_equal_BT	0	467126	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.eq.refl	pss_paper	pss_paper.BT.eq.refl	0	467138	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.eq.simps	pss_paper	pss_paper.BT.eq.simps	0	467140	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.case	pss_paper	pss_paper.BT.case	0	467142	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.case_cong	pss_paper	pss_paper.BT.case_cong	0	467144	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.case_cong_weak	pss_paper	pss_paper.BT.case_cong_weak	0	467146	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.case_distrib	pss_paper	pss_paper.BT.case_distrib	0	467148	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.exhaust	pss_paper	pss_paper.BT.exhaust	0	467150	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.inject	pss_paper	pss_paper.BT.inject	0	467152	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.nchotomy	pss_paper	pss_paper.BT.nchotomy	0	467154	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.split	pss_paper	pss_paper.BT.split	0	467156	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.split_asm	pss_paper	pss_paper.BT.split_asm	0	467158	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.splits(1)	pss_paper	pss_paper.BT.splits	1	467160	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.splits(2)	pss_paper	pss_paper.BT.splits	2	467162	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.case_transfer	pss_paper	pss_paper.BT.case_transfer	0	467176	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.case_BP_def	pss_paper	pss_paper.BP.case_BP_def	0	467180	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.term_of_BP_inst.term_of_BP	pss_paper	pss_paper.term_of_BP_inst.term_of_BP	0	467218	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.term_of_BP_triv	pss_paper	pss_paper.term_of_BP_triv	0	467224	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.arity_term_of_BP	pss_paper	pss_paper.arity_term_of_BP	0	467230	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.partial_term_of_BP_inst.partial_term_of_BP	pss_paper	pss_paper.partial_term_of_BP_inst.partial_term_of_BP	0	467236	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.partial_term_of_BP_triv	pss_paper	pss_paper.partial_term_of_BP_triv	0	467242	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.arity_partial_term_of_BP	pss_paper	pss_paper.arity_partial_term_of_BP	0	467248	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.equal_BP_inst.equal_BP	pss_paper	pss_paper.equal_BP_inst.equal_BP	0	467262	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.equal_BP_def	pss_paper	pss_paper.equal_BP_def	0	467268	isabelle/pss_paper.thy	620	false	5189118	0	false
pss_paper.arity_equal_BP	pss_paper	pss_paper.arity_equal_BP	0	467274	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BP.eq.refl	pss_paper	pss_paper.BP.eq.refl	0	467286	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.eq.simps	pss_paper	pss_paper.BP.eq.simps	0	467288	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.case	pss_paper	pss_paper.BP.case	0	467290	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.case_cong	pss_paper	pss_paper.BP.case_cong	0	467292	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.case_cong_weak	pss_paper	pss_paper.BP.case_cong_weak	0	467294	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.case_distrib	pss_paper	pss_paper.BP.case_distrib	0	467296	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.exhaust	pss_paper	pss_paper.BP.exhaust	0	467298	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.inject	pss_paper	pss_paper.BP.inject	0	467300	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.nchotomy	pss_paper	pss_paper.BP.nchotomy	0	467302	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.split	pss_paper	pss_paper.BP.split	0	467304	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.split_asm	pss_paper	pss_paper.BP.split_asm	0	467306	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.splits(1)	pss_paper	pss_paper.BP.splits	1	467308	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.splits(2)	pss_paper	pss_paper.BP.splits	2	467310	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.case_transfer	pss_paper	pss_paper.BP.case_transfer	0	467324	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT_BP.induct	pss_paper	pss_paper.BT_BP.induct	0	467348	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.induct	pss_paper	pss_paper.BT.induct	0	467350	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.induct	pss_paper	pss_paper.BP.induct	0	467352	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.rec	pss_paper	pss_paper.BT.rec	0	467354	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.rec	pss_paper	pss_paper.BP.rec	0	467356	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.rec_transfer	pss_paper	pss_paper.BT.rec_transfer	0	467358	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.rec_transfer	pss_paper	pss_paper.BP.rec_transfer	0	467360	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.simps(1)	pss_paper	pss_paper.BT.simps	1	467362	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.simps(2)	pss_paper	pss_paper.BT.simps	2	467364	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.simps(3)	pss_paper	pss_paper.BT.simps	3	467366	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.simps(1)	pss_paper	pss_paper.BP.simps	1	467368	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.simps(2)	pss_paper	pss_paper.BP.simps	2	467370	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.simps(3)	pss_paper	pss_paper.BP.simps	3	467372	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.size_BT_def	pss_paper	pss_paper.BT.size_BT_def	0	467376	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BP.size_BP_def	pss_paper	pss_paper.BP.size_BP_def	0	467378	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.size_BT_inst.size_BT	pss_paper	pss_paper.size_BT_inst.size_BT	0	467380	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.size_BT_overloaded_def	pss_paper	pss_paper.BT.size_BT_overloaded_def	0	467382	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.size_BP_inst.size_BP	pss_paper	pss_paper.size_BP_inst.size_BP	0	467384	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BP.size_BP_overloaded_def	pss_paper	pss_paper.BP.size_BP_overloaded_def	0	467386	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.arity_size_BT	pss_paper	pss_paper.arity_size_BT	0	467392	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.arity_size_BP	pss_paper	pss_paper.arity_size_BP	0	467396	isabelle/pss_paper.thy	620	true	5189118	0	false
pss_paper.BT.size(1)	pss_paper	pss_paper.BT.size	1	467416	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.size(2)	pss_paper	pss_paper.BT.size	2	467418	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.size(1)	pss_paper	pss_paper.BP.size	1	467420	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.size(2)	pss_paper	pss_paper.BP.size	2	467422	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.size_gen	pss_paper	pss_paper.BT.size_gen	0	467424	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.size_gen	pss_paper	pss_paper.BP.size_gen	0	467426	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BT.size_neq	pss_paper	pss_paper.BT.size_neq	0	467428	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.BP.size_neq	pss_paper	pss_paper.BP.size_neq	0	467430	isabelle/pss_paper.thy	620	false	5189118	0	true
pss_paper.lessBT_lessBP_graph.intros(1)	pss_paper	pss_paper.lessBT_lessBP_graph.intros	1	467474	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_graph.intros(2)	pss_paper	pss_paper.lessBT_lessBP_graph.intros	2	467476	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_graph.intros(3)	pss_paper	pss_paper.lessBT_lessBP_graph.intros	3	467478	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_graph.intros(4)	pss_paper	pss_paper.lessBT_lessBP_graph.intros	4	467480	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_graph.cases	pss_paper	pss_paper.lessBT_lessBP_graph.cases	0	467482	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_graph.induct	pss_paper	pss_paper.lessBT_lessBP_graph.induct	0	467484	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_graph.simps	pss_paper	pss_paper.lessBT_lessBP_graph.simps	0	467486	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_graph.inducts	pss_paper	pss_paper.lessBT_lessBP_graph.inducts	0	467488	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_rel.intros(1)	pss_paper	pss_paper.lessBT_lessBP_rel.intros	1	467518	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_rel.intros(2)	pss_paper	pss_paper.lessBT_lessBP_rel.intros	2	467520	isabelle/pss_paper.thy	629	true	5194372	0	true
pss_paper.lessBT_lessBP_rel.intros(3)	pss_paper	pss_paper.lessBT_lessBP_rel.intros	3	467522	isabelle/pss_paper.thy	629	true	5194372	0	true
